Date,SPY,QQQ,TLT,GLD,DBC,UUP
2012-04-25,139.24,66.150441,116.49,159.62,28.15,21.89
2012-04-26,140.17,66.528671,117.19,161.03,28.21,21.86
2012-04-27,140.42,66.936761,117.29,161.38,28.3,21.82
2012-04-30,139.77,66.449043,117.32,161.88,28.41,21.81
2012-05-01,140.74,66.558531,116.43,161.32,28.41,21.83
2012-05-02,140.28,66.727739,117.25,160.6,28.04,21.9
2012-05-03,139.25,66.031,117.22,158.97,27.73,21.92
2012-05-04,136.96,64.388685,118.14,159.47,27.24,22.01
2012-05-07,137.1,64.458359,118.16,159.08,27.18,22.04
2012-05-08,136.5,64.219477,118.79,156.0,27.07,22.09
2012-05-09,135.74,64.109989,118.87,154.47,26.87,22.18
2012-05-10,135.95,63.871107,118.52,154.76,26.88,22.2
2012-05-11,135.56,63.881061,119.5,153.57,26.68,22.24
2012-05-14,134.13,63.283855,121.17,151.33,26.33,22.34
2012-05-15,133.35,63.074833,121.66,149.74,26.38,22.52
2012-05-16,132.88,62.646836,122.01,149.46,26.35,22.57
2012-05-17,130.87,61.323031,124.17,152.8,26.29,22.55
2012-05-18,129.74,60.556618,124.2001,154.55,26.27,22.46
2012-05-21,132.02,62.218839,123.94,154.65,26.62,22.39
2012-05-22,132.2,62.149165,122.56,152.08,26.24,22.61
2012-05-23,132.27,62.268606,123.41,151.62,25.95,22.7
2012-05-24,132.53,61.860516,122.94,151.41,25.96,22.79
2012-05-25,132.1,61.780889,123.4,152.68,26.05,22.82
2012-05-29,133.7,62.567209,123.02,151.02,25.94,22.8
2012-05-30,131.73,62.029724,126.14,151.88,25.46,22.98
2012-05-31,131.49,61.770935,127.6,151.62,25.24,22.99
2012-06-01,128.16,60.128621,130.36,157.5,24.72,22.92
2012-06-04,128.1,60.586478,129.33,157.32,24.86,22.82
2012-06-05,129.03,60.835313,127.6,157.14,24.77,22.9
2012-06-06,132.02,62.258653,125.05,157.21,25.23,22.71
2012-06-07,132.05,61.979957,125.24,154.5,25.06,22.74
2012-06-08,133.12,62.577162,125.21,154.73,25.14,22.81
2012-06-11,131.45,61.601727,125.78,155.36,24.68,22.84
2012-06-12,133.01,62.268606,124.63,156.45,24.79,22.76
2012-06-13,132.1,61.840609,125.86,157.14,24.61,22.69
2012-06-14,133.57,62.099398,125.7,157.75,24.9,22.6
2012-06-15,134.1,62.71651,126.4,157.84,24.86,22.5
2012-06-18,134.43,63.283855,127.08,157.93,24.88,22.6
2012-06-19,135.69,63.960688,125.42,157.16,25.09,22.43
2012-06-20,135.44,63.990548,126.04,155.97,24.68,22.46
2012-06-21,132.44,62.398001,126.71,152.0,24.15,22.7
2012-06-22,133.42,63.054927,125.02,152.64,24.39,22.65
2012-06-25,131.26,61.830656,126.84,153.76,24.64,22.72
2012-06-26,132.0,62.228793,126.34,152.62,24.81,22.68
2012-06-27,133.17,62.607023,126.54,152.83,24.95,22.75
2012-06-28,132.79,61.90033,126.85,151.05,24.68,22.78
2012-06-29,136.27,63.861154,125.2,155.19,25.75,22.47
2012-07-02,136.46,64.060222,126.22,155.09,25.7,22.52
2012-07-03,137.47,64.587753,125.25,157.46,26.42,22.5
2012-07-05,136.84,64.627567,125.89,155.68,26.52,22.8
2012-07-06,135.59,63.79148,127.06,153.72,25.91,22.95
2012-07-09,135.32,63.701899,128.18,154.04,26.37,22.88
2012-07-10,134.14,63.074833,128.44,152.15,26.03,22.96
2012-07-11,134.16,62.726464,128.6,152.99,26.32,22.98
2012-07-12,133.51,62.129258,129.51,152.54,26.38,23.03
2012-07-13,135.75,63.084787,129.17,154.14,26.7,22.93
2012-07-16,135.39,62.905625,129.77,154.21,27.03,22.86
2012-07-17,136.36,63.244042,128.75,153.47,27.06,22.84
2012-07-18,137.41,64.100036,128.82,153.05,27.3,22.82
2012-07-19,137.74,64.806729,128.49,153.38,27.63,22.81
2012-07-20,136.47,63.980595,130.06,153.67,27.63,22.98
2012-07-23,135.09,63.164414,130.79,153.03,27.05,23.01
2012-07-24,134.03,62.65679,131.82,153.52,26.88,23.1
2012-07-25,133.95,62.248699,132.16,155.67,27.09,22.98
2012-07-26,136.17,63.084787,130.95,156.77,27.14,22.75
2012-07-27,138.8,64.637521,128.48,157.61,27.42,22.74
2012-07-30,138.68,64.51808,129.44,157.43,27.58,22.77
2012-07-31,137.71,64.498173,129.7,156.54,27.25,22.71
2012-08-01,137.59,64.309058,128.78,155.14,27.29,22.87
2012-08-02,136.64,64.070176,129.51,154.13,27.06,22.91
2012-08-03,139.39,65.3044,127.42,155.55,27.52,22.63
2012-08-06,139.62,65.802071,127.47,156.3,27.68,22.6
2012-08-07,140.32,66.359463,125.83,156.32,27.89,22.6
2012-08-08,140.49,66.309695,125.16,156.45,27.97,22.64
2012-08-09,140.63,66.508764,125.07,156.99,28.2,22.72
2012-08-10,140.84,66.538624,125.7,157.22,28.05,22.68
2012-08-13,140.77,66.717786,125.49,155.99,27.83,22.65
2012-08-14,140.79,66.737693,123.79,155.13,27.86,22.66
2012-08-15,140.95,66.916854,122.05,155.63,28.1,22.715
2012-08-16,142.01,67.703174,121.01,156.56,28.21,22.64
2012-08-17,142.22,68.001777,121.6,156.72,28.25,22.68
2012-08-20,142.22,68.101311,121.85,157.26,28.38,22.65
2012-08-21,141.76,67.822616,122.39,158.83,28.64,22.5
2012-08-22,141.82,68.081404,124.41,160.54,28.79,22.39
2012-08-23,140.68,67.553873,124.93,161.91,28.65,22.35
2012-08-24,141.52,67.971917,124.81,161.96,28.52,22.42
2012-08-27,141.54,68.081404,125.54,161.36,28.39,22.44
2012-08-28,141.4,68.081404,125.84,161.64,28.41,22.34
2012-08-29,141.51,68.081404,125.29,160.59,28.46,22.39
2012-08-30,140.49,67.384665,125.94,160.52,28.49,22.44
2012-08-31,141.24,67.842522,127.72,164.22,28.79,22.3
2012-09-04,140.87,67.772848,127.32,164.48,28.8,22.33
2012-09-05,140.94,67.703174,126.72,164.31,28.66,22.31
2012-09-06,143.78,69.176281,124.61,164.9,28.65,22.25
2012-09-07,144.39,69.106607,124.03,168.44,28.97,22.01
2012-09-10,143.51,68.230706,124.33,167.29,29.01,22.08
2012-09-11,143.89,68.111265,123.55,167.9,29.07,21.91
2012-09-12,144.39,68.340193,122.01,167.92,29.22,21.89
2012-09-13,146.7,69.255908,121.53,171.33,29.42,21.75
2012-09-14,147.24,69.863067,118.3,171.8,29.73,21.64
2012-09-17,146.74,69.882974,119.72,170.4,28.91,21.67
2012-09-18,146.62,69.942694,120.32,171.71,28.7,21.74
2012-09-19,146.74,70.072089,121.11,171.74,28.28,21.67
2012-09-20,146.75,69.992461,121.41,171.47,28.44,21.77
2012-09-21,145.89,69.853114,121.55,171.96,28.63,21.75
2012-09-24,145.59,69.355442,122.5,171.08,28.33,21.8
2012-09-25,144.19,68.439728,123.71,170.73,28.36,21.84
2012-09-26,143.29,67.882336,125.04,169.81,28.16,21.88
2012-09-27,144.72,68.837865,124.15,172.36,28.51,21.815
2012-09-28,143.93,68.260566,124.22,172.02,28.68,21.92
2012-10-01,144.24,68.151078,124.42,172.35,28.72,21.87
2012-10-02,144.5,68.350147,124.25,172.1,28.57,21.86
2012-10-03,145.07,68.768191,124.29,172.41,28.08,21.91
2012-10-04,146.27,69.02698,122.74,173.61,28.69,21.75
2012-10-05,146.13,68.658703,121.15,172.62,28.54,21.76
2012-10-08,145.66,68.031637,122.17,172.05,28.46,21.81
2012-10-09,144.25,66.946714,121.95,170.99,28.67,21.95
2012-10-10,143.28,66.608298,122.81,170.84,28.62,21.9
2012-10-11,143.36,66.399276,123.66,171.32,28.95,21.86
2012-10-12,142.84,66.369416,123.97,170.05,28.55,21.83
2012-10-15,144.01,66.84718,123.69,168.35,28.41,21.84
2012-10-16,145.58,67.832569,121.9803,169.42,28.43,21.75
2012-10-17,146.16,67.782802,120.85,169.54,28.44,21.64
2012-10-18,145.86,67.006435,120.11,168.77,28.43,21.73
2012-10-19,143.3,65.354167,121.74,166.94,28.01,21.81
2012-10-22,143.41,65.71249,120.96,167.58,27.87,21.81
2012-10-23,141.35,65.085425,122.69,165.42,27.53,21.91
2012-10-24,141.05,64.816682,121.48,164.86,27.45,21.91
2012-10-25,141.43,64.856496,120.86,166.02,27.52,21.93
2012-10-26,141.35,65.045611,122.64,165.94,27.58,21.93
2012-10-31,141.18,64.647474,123.36,166.86,27.56,21.89
2012-11-01,142.91,65.593049,122.35,166.08,27.61,21.92
2012-11-02,141.56,64.826636,122.26,162.6,27.14,22.075
2012-11-05,141.9,65.284493,122.95,163.23,27.37,22.12
2012-11-06,142.93,65.443748,121.79,166.4,27.87,22.09
2012-11-07,139.78,63.871107,124.0,166.49,27.34,22.13
2012-11-08,137.95,62.865812,125.84,167.98,27.38,22.13
2012-11-09,138.16,63.134554,125.98,167.82,27.6,22.18
2012-11-12,138.24,63.1246,126.19,167.43,27.47,22.19
2012-11-13,137.8,62.706557,126.61,167.1,27.42,22.21
2012-11-14,135.98,61.96005,126.73,167.14,27.5,22.2
2012-11-15,135.7,61.741075,126.4844,166.08,27.39,22.2
2012-11-16,136.35,61.96005,126.37,165.88,27.51,22.24
2012-11-19,139.15,63.482924,125.66,167.9,28.03,22.14
2012-11-20,139.28,63.502831,124.4,167.39,27.84,22.13
2012-11-21,139.45,63.632225,124.33,167.56,27.96,22.14
2012-11-23,141.33,64.5778,124.21,169.63,28.06,21.94
2012-11-26,141.17,64.89631,124.8,169.43,28.02,21.94
2012-11-27,140.38,64.657427,125.29,168.71,27.98,22.0
2012-11-28,141.48,65.214819,125.11,166.55,27.89,21.97
2012-11-29,142.16,65.603002,125.13,167.23,28.08,21.94
2012-11-30,142.06,65.493515,124.79,166.05,28.1,21.92
2012-12-03,141.47,65.413887,124.66,166.13,28.17,21.85
2012-12-04,141.22,65.27454,125.38,164.41,27.92,21.78
2012-12-05,141.5,64.60766,125.32,164.12,27.89,21.83
2012-12-06,141.91,64.975937,125.59,164.5,27.64,21.95
2012-12-07,142.4,64.617614,124.43,165.13,27.61,21.99
2012-12-10,142.52,64.816682,124.98,165.8,27.55,21.96
2012-12-11,143.42,65.662723,124.0303,165.65,27.51,21.88
2012-12-12,143.54,65.523375,122.59,165.79,27.63,21.84
2012-12-13,142.66,65.025704,122.68,164.39,27.38,21.86
2012-12-14,142.12,64.388685,123.6,164.15,27.55,21.75
2012-12-17,143.79,65.244679,121.75,164.46,27.53,21.75
2012-12-18,145.41,66.259928,120.51,162.06,27.6,21.68
2012-12-19,144.27,65.931465,120.91,161.69,27.7,21.67
2012-12-20,145.14,65.951372,120.93,159.71,27.56,21.65
2012-12-21,142.77,64.866449,122.25,160.33,27.52,21.76
2012-12-24,142.33,64.766915,122.03,160.62,27.43,21.76
2012-12-26,141.65,64.19957,122.2,160.8,27.71,21.755
2012-12-27,141.59,64.100036,122.61,161.16,27.71,21.76
2012-12-28,139.87,63.482924,123.31,160.54,27.63,21.78
2012-12-31,142.52,64.806729,121.18,162.01,27.78,21.81
2013-01-02,146.15,66.886994,119.56,163.17,27.88,21.81
2013-01-03,145.73,66.558531,117.94,161.22,27.63,21.985
2013-01-04,146.45,66.319649,118.4,160.47,27.53,21.99
2013-01-07,145.92,66.369416,118.4499,159.43,27.58,21.92
2013-01-08,145.53,66.249975,119.23,160.56,27.65,21.95
2013-01-09,145.99,66.458997,119.12,160.49,27.61,22.02
2013-01-10,147.07,66.857134,118.79,161.98,27.71,21.8
2013-01-11,147.07,66.946714,119.85,161.06,27.59,21.74
2013-01-14,146.96,66.648112,119.52,161.54,27.77,21.71
2013-01-15,147.07,66.319649,120.07,162.54,27.65,21.77
2013-01-16,147.05,66.588391,120.32,162.65,27.68,21.79
2013-01-17,147.97,66.906901,119.12,163.35,27.8,21.75
2013-01-18,148.33,66.757599,120.04,163.09,27.98,21.85
2013-01-22,149.1,66.867087,120.27,163.67,28.06,21.83
2013-01-23,149.37,67.275177,120.09,163.21,28.09,21.83
2013-01-24,149.42,66.349509,119.67,161.42,28.07,21.83
2013-01-25,150.25,66.687925,118.03,160.65,28.01,21.78
2013-01-28,150.07,66.837227,117.6,160.29,28.0,21.79
2013-01-29,150.66,66.84718,116.95,160.99,28.16,21.73
2013-01-30,150.08,66.707832,116.75,162.19,28.48,21.64
2013-01-31,149.7,66.578438,117.32,161.2,28.47,21.62
2013-02-01,151.28,67.344851,115.54,161.45,28.58,21.6
2013-02-04,149.53,66.170348,117.02,162.0,28.48,21.71
2013-02-05,151.08,67.16569,115.98,161.96,28.59,21.7
2013-02-06,151.18,66.926808,116.93,162.39,28.55,21.77
2013-02-07,150.96,66.986528,116.67,161.84,28.44,21.89
2013-02-08,151.8,67.673314,117.12,161.57,28.55,21.9
2013-02-11,151.77,67.693221,117.03,159.73,28.45,21.92
2013-02-12,152.0,67.414525,116.74,159.89,28.5,21.87
2013-02-13,152.15,67.653407,115.79,159.05,28.51,21.88
2013-02-14,152.31,67.633501,116.84,158.32,28.47,21.94
2013-02-15,152.17,67.434432,116.5,155.76,28.35,21.96
2013-02-19,153.2,67.912196,115.92,155.35,28.24,21.97
2013-02-20,151.26,66.87704,116.27,151.41,27.91,22.13
2013-02-21,150.4,66.160394,116.95,152.62,27.6,22.22
2013-02-22,151.89,66.837227,117.03,152.97,27.6,22.23
2013-02-25,149.01,66.001139,119.33,154.34,27.47,22.32
2013-02-26,150.02,66.249975,118.64,156.22,27.42,22.34
2013-02-27,151.91,66.916854,118.29,154.57,27.25,22.25
2013-02-28,151.53,66.78746,118.51,152.96,27.13,22.37
2013-03-01,152.11,67.066155,118.9,152.44,26.94,22.44
2013-03-04,152.92,67.364758,118.27,152.3,26.84,22.43
2013-03-05,154.29,68.3601,117.93,152.38,27.09,22.4
2013-03-06,154.5,68.180939,116.86,153.23,26.94,22.49
2013-03-07,154.82,68.370054,115.96,152.69,27.12,22.39
2013-03-08,155.44,68.429774,114.75,152.71,27.2,22.56
2013-03-11,156.03,68.64875,114.86,152.99,27.22,22.51
2013-03-12,155.64,68.399914,115.69,154.19,27.28,22.5
2013-03-13,155.84,68.310333,115.57,153.66,27.14,22.59
2013-03-14,156.73,68.549215,115.22,153.68,27.34,22.5
2013-03-15,155.88,68.190892,115.76,153.97,27.4,22.4
2013-03-18,154.97,68.041591,116.64,155.38,27.24,22.54
2013-03-19,154.61,67.92215,117.43,156.08,27.04,22.61
2013-03-20,155.63,68.3601,116.12,155.38,27.23,22.55
2013-03-21,154.34,67.613594,117.24,156.21,27.11,22.555
2013-03-22,155.6,68.27052,117.33,155.55,27.16,22.43
2013-03-25,155.07,68.001777,117.22,155.24,27.18,22.57
2013-03-26,156.15,68.389961,117.36,154.72,27.43,22.57
2013-03-27,156.16,68.509402,118.36,155.36,27.57,22.66
2013-03-28,156.55,68.64875,117.76,154.45,27.31,22.6
2013-04-01,156.05,68.180939,118.39,154.67,27.31,22.52
2013-04-02,156.82,68.718423,117.91,152.43,27.18,22.57
2013-04-03,155.15,68.091358,118.969,150.73,26.72,22.52
2013-04-04,155.85,68.111265,120.39,150.29,26.69,22.49
2013-04-05,155.18,67.533966,122.82,152.81,26.67,22.45
2013-04-08,156.21,67.902243,121.88,152.16,26.75,22.52
2013-04-09,156.75,68.3601,121.58,153.34,26.92,22.41
2013-04-10,158.73,69.693859,119.91,150.75,26.86,22.43
2013-04-11,159.22,69.644092,120.14,151.05,26.75,22.37
2013-04-12,158.78,69.614231,121.93,143.95,26.42,22.34
2013-04-15,155.17,68.230706,122.99,131.31,25.63,22.41
2013-04-16,157.42,69.146421,121.98,132.8,25.9,22.23
2013-04-17,155.04,67.782802,122.79,132.87,25.52,22.47
2013-04-18,154.14,66.827273,123.09,134.3,25.79,22.46
2013-04-19,155.48,67.772848,122.83,135.47,25.73,22.5
2013-04-22,156.2,68.469588,122.92,137.9,25.81,22.49
2013-04-23,157.79,69.11656,122.49,136.88,25.65,22.57
2013-04-24,157.9,69.106607,122.8,138.38,25.93,22.56
2013-04-25,158.61,69.46493,122.27,141.63,26.27,22.51
2013-04-26,158.26,69.245955,123.39,140.91,26.12,22.41
2013-04-29,159.3,69.882974,122.94,142.3,26.47,22.31
2013-04-30,159.68,70.400552,123.01,142.77,26.27,22.2
2013-05-01,158.32,70.062135,124.0099,141.11,25.8,22.18
2013-05-02,159.72,70.94799,123.85,141.92,26.13,22.33
2013-05-03,161.32,71.784077,120.93,142.09,26.42,22.32
2013-05-06,161.78,72.062773,120.63,142.15,26.45,22.36
2013-05-07,162.63,72.003053,120.16,140.38,26.36,22.37
2013-05-08,163.34,72.371329,120.35,142.46,26.48,22.265
2013-05-09,162.93,72.311609,120.04,140.81,26.47,22.48
2013-05-10,163.41,72.709746,118.75,139.6,26.35,22.6
2013-05-13,163.54,72.799326,117.84,138.43,26.23,22.64
2013-05-14,165.28,73.177556,116.56,137.81,26.14,22.73
2013-05-15,166.15,73.326858,117.341,134.65,26.08,22.79
2013-05-16,165.34,73.257184,118.56,134.09,26.05,22.79
